idstd,id,a0,a1,a1a,a2,a3a,a3b,a3c,a3,a4b,a5,a6a,a6b,a7,a7a,a8,a9,a10,a11,a12,a13,a14d,a14m,a14y,a14h,a14min,ngb1,b1,b1x,b3,b2a,b2b,b2c,b2d,b4,b4a,b5,b6,b6a,b6b,b7,b7a,ngb7,ngb8,b8,b8x,c3,c4,c5,c6,c7,c8a,c8b,c9a,c9b,c10,c11,c12,c13,c14,c15,c16,c17,c22a,c22b,c30a,c30b,d1a1x,d1a2,d1a3,ngd1a4,d3a,d3b,d3c,d4,d6,d7,d8,ngd9,d10,d11,d12a,d12b,d13,d14,d16,d17,d30a,d30b,e1,e2b,nge2,nge4,nge5,nge6,nge7,nge8,nge9,e6,e11,e30,h1,h2,h3,h4a,h4b,h5,h6,h7,h8,f1,ngf1,ngf1a,ngf1b,f2,ngf2,ngf3,g6a,g6b,g6c,g1a,g1b,g1c,g2,g3,g4,g5a,g5b,g5bx,g30a,i1,i2a,i2b,i3,i4a,i4b,i30,k1c,k2c,k3a,k3bc,k3e,k3f,k3hd,k3hdx,k4,n5a,n5b,k5a,k5i,k5bc,k5e,k5f,k5hdj,k5hdJx,k6,k7,ngk_7a,k8,k9,k9a,k9ax,k10,k11,k13,k14a,k14b,k14c,k14d,k14e,k15a,k15b,k15c,k15d,k16,k17,k20a,k21,ngk_21a,ngK_21b,ngk_21bx,k30,h7a,j2,j3,j4,j5,ngj5,j6a,j6,j7a,j7b,ngj8,j10,j11,j12,j13,j14,j15,j30a,j30b,j30c,j30e,j30f,h30,l1,l2,l3a,l3b,l4a,l4b,ngl_4a,l5a,l5b,l5,l6,l6a,l8,l9a,l9a2,l9b,l10,l11a,l11b,ngl13,ngl14,ngl15a,ngl15b,ngl15c,ngl15d,ngl15e,ngl16,ngl17,ngl18,ngl19,ngl19x,ngl20,ngl21,ngl22,ngl22x,ngl23,ngl24,ngl25,ngl25b,ngl26,ngl27,ngl28,ngl29a,ngl29b,ngl30,ngl31,ngl32,ngl33,ngl33x,ngl34,ngl34x,ngl35,ngl36a,ngl36,ngl37,ngl38,l30a,nl30a,nl30b,l30b,m1a,m1d,ngn8a,ngn8b,ngn8c,ngn8d,ngn8e,ngn8f,ngn8g,ngm2,nn2g,nn2h,nn2,n6a,n6b,n7a,n7b,a15a2a,a15a3,a15a2b,a15b3,a15a2c,a15c3,a15d,a15m,a15y,a15h,a15min,a16,a17,a18,a19h,a19m,wstrict,wmedian,wweak,d2,d2x,n3,n2a,n2e,n2f,n2b,n2ra,n2rb,n2i,n2j,a4a,panel,strata
588563,1530839,2,1,1,10,10,2,2,3,52,1,1,1,2,,-7,-7,-7,1,4,6.0,10.0,10,2014,16.0,23.0,3,3,,,60,0,0,40,2.0,,2001.0,14.0,1.0,2001.0,13.0,2.0,7.0,3.0,2.0,,2.0,,,1.0,16.0,1.0,20.0,-7.0,,1.0,50.0,2.0,,,,,,2.0,2.0,1.0,3.0,selling of medicines,5231,100.0,,100.0,0.0,0.0,,,,,,0.0,9.0,,,,,,10.0,4.0,3.0,,,3.0,2.0,4.0,1.0,10.0,lagos,5.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,100.0,100.0,,,84.0,1.0,100.0,0.0,0.0,100.0,0.0,0.0,2.0,,,2.0,3.0,,0.0,2.0,,,2.0,,,1.0,40.0,3.0,60.0,0.0,0.0,40.0,0.0,none,2.0,,,,,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,2.0,-9.0,,,2.0,2.0,,,2.0,3.0,2.0,1.0,3.0,1.0,,2.0,,1.0,,1.0,2.0,,,2.0,,,1.0,1.0,0.0,3.0,3.0,1.0,11.0,11.0,,,,,,,,0.0,2.0,,10.0,,,12.0,1.0,,,0.0,0.0,1.0,-9.0,-9.0,-9.0,-9.0,2.0,,2.0,,,,2.0,,,,2.0,,,,4.0,4.0,1.0,1.0,2.0,2.0,-9.0,2.0,,,,,1.0,1.0,1.0,2.0,1.0,,,2.0,15.0,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,13.0,1.0,,,,,,12,2014,17.0,16.0,1.0,2.0,1,,,3.4773393,3.5155628,3.4505677,-9.0,,-9.0,-9.0,,,18000.0,,,-9.0,,12,0.0,340.0
588564,1530846,1,1,1,11,11,2,2,3,15,1,2,1,2,,-7,-7,-7,1,7,21.0,10.0,12,2014,11.0,45.0,2,3,,,100,0,0,0,2.0,,2005.0,10.0,1.0,2005.0,15.0,2.0,4.0,1.0,2.0,,2.0,,,1.0,63.0,2.0,45.0,10.0,,1.0,100.0,2.0,,,2.0,,,2.0,2.0,3.0,1.0,Bread Bakery,1541,100.0,2.0,25.0,50.0,25.0,1.0,0.0,0.0,2008.0,2.0,0.0,0.0,90.0,10.0,2.0,,30.0,,1.0,1.0,1.0,3.0,4.0,2.0,3.0,3.0,9.0,Jigawa,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,75.0,,,80.0,63.0,,1.0,100.0,0.0,0.0,100.0,0.0,0.0,2.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100,2.0,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,2.0,2.0,1.0,,2.0,2.0,,,1.0,4.0,99.0,1.0,12.0,2.0,2.0,2.0,,0.0,,100.0,2.0,,,2.0,,,1.0,1.0,1.0,2.0,3.0,1.0,10.0,11.0,8.0,2.0,4.0,4.0,4.0,0.0,0.0,,0.0,,,6.0,0.0,75.0,2.0,,,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,2.0,,,,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,,,,,1.0,1.0,2.0,2.0,1.0,,,1.0,8.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,,,,,,1800000.0,450000.0,9.0,1.0,,,,,10.0,12,2014,12.0,43.0,1.0,1.0,1,,,14.958466,15.010686,15.068722,560000.0,Five hundred and sixty thousand,1950000.0,270000.0,150000.0,30000.0,15000.0,15000.0,0.0,,10000.0,2,0.0,369.0
588565,1530848,3,1,1,11,11,2,2,2,60,1,1,1,2,,2,-7,-7,1,7,21.0,11.0,10,2014,9.0,17.0,2,3,,,100,0,0,0,2.0,,1998.0,14.0,1.0,1998.0,22.0,2.0,4.0,1.0,2.0,,2.0,,,1.0,63.0,2.0,45.0,0.0,,1.0,80.0,2.0,,,,,,2.0,2.0,2.0,1.0,Road Transport,6023,100.0,,80.0,10.0,10.0,,,,1998.0,2.0,0.0,5.0,,,,,,,1.0,1.0,,,4.0,2.0,3.0,3.0,12.0,Lagos,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,99.0,99.0,,,91.0,1.0,100.0,0.0,0.0,100.0,0.0,0.0,2.0,,,,,,1.0,1.0,1.0,,2.0,,,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,I source the money from my business,1.0,950000.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,My business,1.0,,2.0,2.0,,,,,,,,,,,,,,,2.0,2.0,1.0,,2.0,2.0,,,1.0,3.0,100.0,1.0,12.0,2.0,2.0,,0.0,0.0,,100.0,2.0,,,2.0,,,1.0,1.0,2.0,4.0,4.0,1.0,14.0,21.0,,,,,,,,0.0,7.0,-9.0,-9.0,,,65.0,1.0,,,3.0,7.0,2.0,1.0,2.0,2.0,2.0,2.0,,2.0,,,,2.0,,,,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,99.0,5.0,,,,-9.0,1.0,2.0,1.0,2.0,1.0,,,1.0,4.0,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,,,,,,,22.0,1.0,,,,,,12,2014,9.0,49.0,1.0,1.0,1,,,1.0,1.0,1.0263902,1150000.0,One million one hundred and fifty thousand,3450000.0,265000.0,,,24000.0,,,,,13,0.0,378.0
588566,1530863,3,1,1,12,13,2,2,3,18,1,1,2,2,,-7,2,2,2,15,1.0,24.0,9,2014,10.0,37.0,3,1,,50.0,60,0,0,40,2.0,,2010.0,2.0,2.0,2011.0,10.0,2.0,4.0,2.0,2.0,,2.0,,,1.0,20.0,7.0,7.0,0.0,,2.0,,2.0,,,,,,2.0,2.0,3.0,1.0,showing clothes as in Tailoring,1810,70.0,,-9.0,-9.0,-9.0,,,,-9.0,2.0,0.0,0.0,,,,,,,2.0,3.0,,,4.0,2.0,5.0,5.0,12.0,"kano,lagos",5.0,,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,-9.0,20.0,,,40.0,1.0,60.0,0.0,40.0,30.0,20.0,50.0,2.0,,,,,,1.0,2.0,,,2.0,,,1.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,,1.0,120000.0,120000.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,,1.0,,2.0,2.0,,,,,,,,,,,,,,,2.0,2.0,1.0,,2.0,2.0,,,1.0,2.0,0.0,2.0,,,2.0,,0.0,0.0,,-9.0,2.0,,,2.0,,,2.0,2.0,2.0,3.0,4.0,3.0,52.0,3.0,,,,,,,,0.0,0.0,,,,,3.0,1.0,,,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,2.0,,,,2.0,,,,1.0,1.0,2.0,2.0,1.0,2.0,-9.0,,,,,,2.0,,1.0,1.0,1.0,,,2.0,4.0,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,10.0,1.0,,,,,,12,2014,11.0,12.0,1.0,1.0,1,,,1.6554847,1.6467764,1.8432002,-9.0,,320000.0,-9.0,,,-9.0,,,,,4,0.0,449.0
588567,1530864,3,1,1,13,13,2,1,2,55,1,1,1,2,,-7,-7,-7,-7,17,1.0,29.0,9,2014,24.0,8.0,3,3,,,100,0,0,0,2.0,,2006.0,3.0,2.0,2010.0,10.0,2.0,7.0,1.0,1.0,HACCP NAFDAC,2.0,,,2.0,,,,,,1.0,20.0,2.0,,,,,,2.0,2.0,1.0,1.0,"sales of fast food like fried rice, jalouf rice",5520,40.0,,100.0,0.0,0.0,,,,,,0.0,-7.0,,,,,,,1.0,1.0,,,3.0,2.0,3.0,3.0,8.0,Does not apply,5.0,,-9.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,70.0,99.0,,,52.0,1.0,100.0,0.0,0.0,100.0,0.0,0.0,2.0,,,,,,1.0,1.0,10.0,,2.0,,,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,2.0,,,,,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,2.0,2.0,1.0,,2.0,2.0,,,2.0,3.0,10.0,1.0,2.0,1.0,,1.0,-8.0,0.0,,-8.0,2.0,,,2.0,,,2.0,2.0,1.0,0.0,1.0,0.0,7.0,5.0,,,,,,,,3.0,0.0,,,,,100.0,2.0,,,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,2.0,,,,2.0,,,,-7.0,-7.0,1.0,1.0,2.0,3.0,60.0,5.0,,,,-9.0,1.0,3.0,1.0,2.0,1.0,,,1.0,-7.0,2,2.0,2.0,1.0,2.0,2.0,-7.0,1.0,2.0,,,,,,,,5.0,1.0,,,,,,12,2014,14.0,37.0,2.0,1.0,1,,,6.894498,6.858231,6.295459,1000000.0,one million,600000.0,500000.0,,,100000.0,,,,,11,0.0,456.0
588568,1530868,1,1,1,14,14,1,1,2,28,1,2,2,2,,2,-7,-7,1,11,1.0,24.0,9,2014,11.0,28.0,2,4,,70.0,70,0,0,30,2.0,,-9.0,-9.0,2.0,-9.0,4.0,2.0,7.0,3.0,2.0,,2.0,,,1.0,-9.0,,,0.0,,1.0,70.0,2.0,,,-7.0,,,2.0,2.0,3.0,1.0,"underground tank, back of tralers",2812,100.0,2.0,80.0,20.0,0.0,,,,-9.0,,0.0,0.0,100.0,0.0,,,28.0,,1.0,0.0,1.0,-9.0,3.0,2.0,5.0,4.0,3.0,lagos,4.0,2.0,2.0,1.0,2.0,,2.0,1.0,2.0,1.0,1.0,2.0,2.0,60.0,,,60.0,60.0,,1.0,50.0,30.0,20.0,100.0,0.0,0.0,2.0,,,,,,0.0,1.0,,70000.0,2.0,,,0.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0,none,1.0,700.0,-9.0,60.0,20.0,0.0,0.0,20.0,0.0,none,1.0,,,2.0,,,,,,,,,,,,,,,1.0,2.0,1.0,,1.0,2.0,,,1.0,4.0,20.0,1.0,2.0,2.0,2.0,2.0,,0.0,,-9.0,2.0,,,2.0,,,0.0,0.0,0.0,1.0,0.0,0.0,40.0,60.0,35.0,5.0,30.0,5.0,3.0,0.0,0.0,,0.0,,,12.0,0.0,60.0,1.0,30.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,2.0,,,,2.0,,,,4.0,4.0,1.0,1.0,1.0,2.0,,5.0,,,,,1.0,1.0,1.0,2.0,0.0,,,0.0,8.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,,,,,-9.0,-9.0,4.0,1.0,,,,,24.0,9,2014,13.0,14.0,2.0,4.0,1,,,1.12005,1.1141583,1.1778717,60000000.0,sixty million,175000000.0,-9.0,-9.0,750000.0,500000.0,-9.0,0.0,,-9.0,7,0.0,487.0
588569,1530869,3,1,1,14,14,2,1,2,55,1,2,1,2,,-7,-7,-7,-7,4,1.0,26.0,12,2014,18.0,18.0,3,3,,,100,0,0,0,2.0,,2004.0,4.0,1.0,2004.0,10.0,2.0,7.0,1.0,2.0,,2.0,,,1.0,-9.0,,,0.0,,1.0,100.0,2.0,,,,,,2.0,2.0,2.0,0.0,Hotel and restaurant,5510,100.0,,100.0,0.0,0.0,,,,,,-7.0,,,,,,,,0.0,0.0,,,3.0,2.0,3.0,3.0,10.0,Kwara,-9.0,,2.0,0.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,60.0,70.0,,,91.0,1.0,100.0,0.0,0.0,100.0,0.0,0.0,2.0,,,,,,0.0,1.0,4.0,,2.0,,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,Internal source (sales and turn overs),2.0,,,,,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,2.0,2.0,1.0,,2.0,2.0,,,0.0,3.0,0.0,1.0,1.0,2.0,2.0,,0.0,0.0,,100.0,2.0,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,,,,,,,,3.0,1.0,-9.0,-9.0,,,100.0,2.0,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,2.0,,,,2.0,,,,1.0,1.0,1.0,1.0,5.0,1.0,100.0,,,,,90.0,2.0,,3.0,-7.0,0.0,,,0.0,8.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,,,,,,,10.0,1.0,,,,,,12,2014,18.0,41.0,1.0,4.0,1,,,4.6726575,4.6480775,4.143292,-9.0,,-9.0,-9.0,,,-9.0,,,,,11,0.0,490.0
588570,1530870,3,1,1,14,14,2,2,3,60,1,2,1,2,,-7,-7,-7,-7,3,1.0,23.0,9,2014,16.0,19.0,3,3,,,100,0,0,0,2.0,,2002.0,14.0,2.0,2006.0,19.0,2.0,6.0,1.0,2.0,,2.0,,,2.0,,,,,,1.0,40.0,2.0,,,,,,2.0,2.0,2.0,1.0,Transportation of goods and passengers from one place to another,6023,100.0,,100.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,2.0,1.0,,,4.0,2.0,5.0,5.0,10.0,Kwara state,5.0,,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,-9.0,85.0,,,54.0,1.0,100.0,0.0,0.0,100.0,0.0,0.0,2.0,,,,,,3.0,2.0,,,2.0,,,4.0,0.0,0.0,80.0,0.0,20.0,0.0,0.0,none,2.0,,,,,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,2.0,2.0,3.0,,2.0,2.0,,,4.0,4.0,0.0,2.0,,,2.0,,0.0,0.0,,7.0,2.0,,,2.0,,,0.0,1.0,1.0,0.0,4.0,0.0,14.0,21.0,,,,,,,,0.0,3.0,-9.0,-9.0,,,95.0,2.0,,,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,,,,1.0,1.0,,9.0,1.0,1.0,,2.0,-7.0,1.0,1.0,1.0,1.0,1.0,100.0,,,,,-9.0,1.0,2.0,2.0,3.0,1.0,,,0.0,1.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,,,,,,,,12.0,1.0,,,,,,12,2014,17.0,25.0,1.0,1.0,1,,,1.1726449,1.1664765,1.3097098,3500000.0,Three million five hundred thousand,8000000.0,1200000.0,,,800000.0,,,,,13,0.0,492.0
588571,1530872,3,1,1,15,15,1,1,4,18,1,2,1,2,,-7,-7,-7,2,11,1.0,16.0,12,2014,9.0,48.0,2,3,,,100,0,0,0,1.0,100.0,1996.0,8.0,2.0,1995.0,25.0,1.0,6.0,1.0,2.0,,2.0,,,1.0,70.0,9.0,40.0,-7.0,,1.0,80.0,2.0,,,,,,2.0,2.0,3.0,1.0,"decoration,tailoring,sales of wrappers",1810,100.0,,100.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,3.0,2.0,,,4.0,2.0,3.0,4.0,7.0,kano,5.0,,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,60.0,20.0,,,128.0,1.0,100.0,0.0,0.0,0.0,100.0,0.0,2.0,,,,,,0.0,2.0,,,2.0,,,0.0,75.0,25.0,20.0,20.0,10.0,30.0,20.0,daily contribution,2.0,,,,,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,2.0,2.0,4.0,,2.0,2.0,,,1.0,3.0,0.0,1.0,3.0,2.0,2.0,,0.0,0.0,,10.0,2.0,,,2.0,,,1.0,1.0,1.0,3.0,3.0,1.0,8.0,8.0,,,,,,,,4.0,0.0,,,,,30.0,2.0,,,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,2.0,,,,2.0,,,,4.0,4.0,2.0,2.0,2.0,2.0,-9.0,5.0,,,,,2.0,,2.0,-7.0,1.0,,,1.0,4.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,25.0,2.0,,,,,,12,2014,24.0,21.0,1.0,1.0,1,,,5.3136096,5.2856584,7.064181,1700000.0,One million seven hundred thousand,1.0,250000.0,,,6000.0,,,,,4,0.0,519.0
588572,1530876,3,1,1,15,15,2,1,4,28,1,1,1,1,3.0,2,-7,-7,1,11,1.0,28.0,10,2014,13.0,5.0,2,3,,,100,0,0,0,2.0,,1996.0,8.0,2.0,1996.0,30.0,2.0,4.0,1.0,2.0,,2.0,,,1.0,49.0,4.0,30.0,20.0,,1.0,60.0,2.0,,,,,,2.0,2.0,3.0,1.0,windows and doors,2811,70.0,,30.0,20.0,50.0,,,,1998.0,2.0,-7.0,,,,,,,,3.0,1.0,,,3.0,2.0,3.0,3.0,20.0,jos,3.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,70.0,70.0,,,48.0,1.0,100.0,0.0,0.0,100.0,0.0,0.0,2.0,,,,,,0.0,1.0,10.0,,2.0,,,1.0,0.0,0.0,20.0,20.0,20.0,10.0,30.0,my chuildren,1.0,450000.0,150000.0,20.0,10.0,10.0,20.0,20.0,20.0,daily contribution,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,2.0,2.0,4.0,,2.0,2.0,,,0.0,1.0,20.0,1.0,1.0,2.0,2.0,,0.0,0.0,,0.0,2.0,,,2.0,,,1.0,1.0,1.0,3.0,4.0,2.0,10.0,0.0,,,,,,,,0.0,0.0,,,,,20.0,2.0,,,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,2.0,,,,2.0,,,,1.0,1.0,2.0,2.0,2.0,1.0,-9.0,5.0,,,,,2.0,,2.0,1.0,1.0,,,0.0,4.0,1,2.0,2.0,2.0,2.0,2.0,-7.0,2.0,1.0,,,,,,,,20.0,1.0,,,,,,12,2014,15.0,16.0,1.0,1.0,1,,,1.6945868,1.7151425,2.105603,400000.0,Four hundred thousand,900000.0,70000.0,,,14000.0,,,,,1,0.0,516.0
588573,1530887,1,1,1,16,16,2,2,2,22,1,1,1,2,,-7,-7,-7,-7,14,210.0,22.0,9,2014,6.0,7.0,3,3,,,100,0,0,0,2.0,,2010.0,8.0,2.0,2011.0,2.0,2.0,5.0,1.0,2.0,,1.0,4.0,1.0,1.0,56.0,6.0,59.0,30.0,,1.0,65.0,2.0,,,-7.0,,,2.0,2.0,3.0,1.0,"printing of books, calendars, invitation and wedding cards e.t.c.",2221,80.0,1.0,100.0,0.0,0.0,,,,,,0.0,2.0,35.0,65.0,2.0,,-9.0,,3.0,3.0,1.0,-4.0,4.0,2.0,3.0,2.0,2.0,lagos,5.0,2.0,1.0,3.0,2.0,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,70.0,,,85.0,32.0,,2.0,0.0,70.0,30.0,0.0,70.0,30.0,1.0,-6.0,2.0,,,,3.0,1.0,3.0,,2.0,,,0.0,40.0,15.0,35.0,15.0,10.0,30.0,10.0,0,1.0,55.0,55.0,25.0,35.0,0.0,0.0,20.0,20.0,"35,000",2.0,2.0,,2.0,,,,,,,,,,,,,,,2.0,2.0,3.0,,1.0,2.0,,,3.0,4.0,0.0,1.0,9.0,2.0,2.0,2.0,,0.0,,3.0,2.0,,,1.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,0.0,8.0,8.0,5.0,3.0,4.0,1.0,2.0,0.0,0.0,,-9.0,,,12.0,-7.0,70.0,1.0,50.0,10.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,2.0,,,,2.0,,,,-7.0,-7.0,1.0,1.0,5.0,2.0,,1.0,,,,,1.0,1.0,1.0,1.0,0.0,,,0.0,8.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,20.0,15.0,2.0,1.0,,,,,22.0,9,2014,16.0,7.0,1.0,4.0,1,,,2.1127758,2.1016622,2.4509742,850000.0,Eight hundred and fifty thousand,3.0,250.0,80.0,15.0,10.0,0.0,45.0,,0.0,6,0.0,551.0
588574,1530896,1,1,1,16,16,2,2,3,24,1,0,1,1,1.0,-7,2,2,2,14,201.0,24.0,10,2014,13.0,41.0,3,3,,,80,0,0,20,2.0,,2009.0,8.0,1.0,2009.0,3.0,2.0,6.0,1.0,2.0,,2.0,,,1.0,31.0,5.0,59.0,20.0,,2.0,,2.0,,,2.0,,,2.0,2.0,3.0,0.0,sales drugs,2423,60.0,2.0,0.0,0.0,100.0,2.0,-7.0,-7.0,2010.0,2.0,-7.0,,40.0,60.0,2.0,,2.0,,3.0,3.0,1.0,-4.0,2.0,2.0,2.0,2.0,2.0,lagos,4.0,2.0,1.0,3.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,,,0.0,32.0,,2.0,0.0,100.0,0.0,0.0,100.0,0.0,2.0,,,,,,3.0,1.0,2.0,,2.0,,,0.0,10.0,0.0,10.0,0.0,0.0,0.0,90.0,0,2.0,,,,,,,,,,-9.0,2.0,,2.0,,,,,,,,,,,,,,,2.0,2.0,7.0,,2.0,2.0,,,3.0,4.0,0.0,1.0,13.0,2.0,2.0,2.0,,0.0,,-9.0,2.0,,,2.0,,,3.0,3.0,0.0,1.0,3.0,3.0,17.0,5.0,0.0,17.0,0.0,0.0,7.0,0.0,0.0,,0.0,,,10.0,-7.0,2.0,2.0,,,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,2.0,,,,2.0,,,,3.0,3.0,1.0,2.0,3.0,4.0,,2.0,,,,,2.0,,-7.0,-7.0,0.0,,,0.0,8.0,1,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,0.0,,,,,,0.0,40.0,2.0,1.0,,,,,25.0,9,2014,14.0,53.0,3.0,2.0,2,3.0,10.0,11.603902,11.598895,12.599989,955000.0,Nine hundred and fifty five thousand,800000.0,20.0,25000.0,2000.0,2500.0,0.0,0.0,,0.0,12,0.0,556.0
588575,1530898,1,1,1,16,16,2,2,2,55,2,1,1,2,,-7,-7,-7,-7,14,201.0,21.0,10,2014,8.0,36.0,3,3,,,100,0,0,0,1.0,100.0,2003.0,7.0,1.0,1999.0,6.0,1.0,5.0,1.0,2.0,,1.0,-6.0,2.0,1.0,36.0,6.0,59.0,35.0,,1.0,45.0,2.0,,,2.0,,,2.0,2.0,3.0,1.0,Hotel Services,5510,80.0,1.0,100.0,0.0,0.0,,,,,,0.0,0.0,70.0,30.0,2.0,,23.0,,3.0,1.0,1.0,-4.0,4.0,2.0,3.0,3.0,8.0,Does not apply,5.0,2.0,1.0,3.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,,,0.0,48.0,,1.0,0.0,70.0,30.0,0.0,70.0,30.0,2.0,,,,,,3.0,2.0,,,2.0,,,2.0,65.0,20.0,20.0,20.0,20.0,20.0,20.0,0,2.0,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,2.0,2.0,2.0,,2.0,2.0,,,1.0,3.0,0.0,2.0,,,2.0,2.0,,0.0,,15.0,2.0,,,2.0,,,3.0,3.0,2.0,1.0,0.0,1.0,6.0,4.0,2.0,4.0,2.0,0.0,4.0,0.0,0.0,,0.0,,,13.0,-7.0,80.0,2.0,,,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,2.0,,,,2.0,,,,-7.0,-7.0,2.0,2.0,5.0,4.0,,1.0,,,,,2.0,,-7.0,-7.0,1.0,,,1.0,7.0,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,35000.0,36000.0,3.0,1.0,,,,,26.0,10,2014,8.0,39.0,1.0,1.0,3,5.0,33.0,21.427074,21.314362,21.123951,955000.0,Nine hundred and fifty five thousand,2.0,655000.0,9.0,30000.0,25000.0,65000.0,36000.0,,0.0,11,0.0,555.0
